spillover_config,condition,trial,gap_fraction,G_achieved,G_random,G_oracle
off_axis,C_CN,41,0.241959,0.872617,0.840460,0.973362
off_axis,C_PP,41,0.241959,0.872617,0.840460,0.973362
off_axis,D,41,1.000000,0.973362,0.840460,0.973362
off_axis,Z,42,-0.313145,0.798842,0.840460,0.973362
off_axis,A,42,0.228000,0.870761,0.840460,0.973362
off_axis,C_CN,42,0.228000,0.870761,0.840460,0.973362
off_axis,C_PP,42,0.228000,0.870761,0.840460,0.973362
off_axis,D,42,1.000000,0.973362,0.840460,0.973362
off_axis,Z,43,0.049896,0.847091,0.840460,0.973362
off_axis,A,43,-0.121845,0.824266,0.840460,0.973362
off_axis,C_CN,43,0.049896,0.847091,0.840460,0.973362
off_axis,C_PP,43,-0.155365,0.819811,0.840460,0.973362
off_axis,D,43,1.000000,0.973362,0.840460,0.973362
off_axis,Z,44,-0.911313,0.719344,0.840460,0.973362
off_axis,A,44,0.038202,0.845537,0.840460,0.973362
off_axis,C_CN,44,0.134153,0.858289,0.840460,0.973362
off_axis,C_PP,44,0.319540,0.882927,0.840460,0.973362
off_axis,D,44,1.000000,0.973362,0.840460,0.973362
off_axis,Z,45,-0.059688,0.832527,0.840460,0.973362
off_axis,A,45,0.600133,0.920219,0.840460,0.973362
off_axis,C_CN,45,0.345320,0.886353,0.840460,0.973362
off_axis,C_PP,45,0.345320,0.886353,0.840460,0.973362
off_axis,D,45,1.000000,0.973362,0.840460,0.973362
off_axis,Z,46,-0.602750,0.760353,0.840460,0.973362
off_axis,A,46,0.082884,0.851475,0.840460,0.973362
off_axis,C_CN,46,0.329832,0.884295,0.840460,0.973362
off_axis,C_PP,46,0.329832,0.884295,0.840460,0.973362
off_axis,D,46,1.000000,0.973362,0.840460,0.973362
off_axis,Z,47,0.009800,0.841762,0.840460,0.973362
off_axis,A,47,0.269532,0.876281,0.840460,0.973362
off_axis,C_CN,47,0.269532,0.876281,0.840460,0.973362
off_axis,C_PP,47,0.269532,0.876281,0.840460,0.973362
off_axis,D,47,1.000000,0.973362,0.840460,0.973362
off_axis,Z,48,0.070568,0.849838,0.840460,0.973362
off_axis,A,48,0.468369,0.902707,0.840460,0.973362
off_axis,C_CN,48,0.468369,0.902707,0.840460,0.973362
off_axis,C_PP,48,0.468369,0.902707,0.840460,0.973362
off_axis,D,48,1.000000,0.973362,0.840460,0.973362
off_axis,Z,49,-0.398860,0.787450,0.840460,0.973362
off_axis,A,49,0.294701,0.879626,0.840460,0.973362
off_axis,C_CN,49,0.213447,0.868827,0.840460,0.973362
off_axis,C_PP,49,0.294701,0.879626,0.840460,0.973362
off_axis,D,49,1.000000,0.973362,0.840460,0.973362
