date,ticker,open,high,low,close
2023-01-24,NFLX,35.753,36.565,35.514,36.383
2023-01-24,NVDA,18.7853,19.4518,18.7783,19.2223
2023-01-24,PEP,150.6763,151.7956,149.6458,151.6357
2023-01-24,PFE,36.5374,36.5618,35.9111,36.3666
2023-01-24,PG,129.3472,130.901,128.5382,130.3861
2023-01-24,SPY,382.3852,384.5613,381.1965,383.6506
2023-01-24,TSLA,143.0,146.5,141.1,143.89
2023-01-24,UNH,469.9268,469.9268,450.8953,461.7919
2023-01-24,V,216.1634,223.9329,210.9156,217.9841
2023-01-24,WMT,46.9094,46.9094,45.1329,45.7795
2023-01-24,XOM,97.1492,101.4745,93.3313,101.2876
2023-01-25,AAPL,138.5387,140.053,136.4934,139.4925
2023-01-25,AMD,72.9,75.12,72.09,74.91
2023-01-25,AMZN,92.56,97.24,91.52,97.18
2023-01-25,BAC,31.3633,31.9668,31.3176,31.8845
2023-01-25,COST,468.3546,470.8238,463.7032,469.8093
2023-01-25,CSCO,43.8299,43.9213,43.1448,43.8299
2023-01-25,CVX,155.1077,155.7479,152.5643,154.9261
2023-01-25,DIS,102.5451,105.6715,101.7831,105.6324
2023-01-25,GOOGL,94.73,95.3148,92.9359,94.3831
2023-01-25,GS,316.6614,321.4469,315.8807,321.1438
2023-01-25,HD,288.0727,290.6215,284.6194,289.8359
2023-01-25,INTC,28.4655,28.8223,28.128,28.639
2023-01-25,JNJ,150.9217,153.0343,150.8405,153.0343
2023-01-25,JPM,127.9258,128.9173,127.1845,128.9173
2023-01-25,KO,54.6308,55.3023,54.3494,55.2932
2023-01-25,MA,367.9756,375.2939,367.9756,375.1271
2023-01-25,MCD,249.1175,251.6425,247.726,251.578
2023-01-25,META,140.1204,142.0552,139.2175,140.3982
2023-01-25,MRK,98.482,99.5873,98.1378,98.3733
2023-01-25,MSFT,227.9894,236.5653,224.5085,233.9497
2023-01-25,NFLX,36.057,36.89,35.85,36.796
2023-01-25,NVDA,18.8711,19.3271,18.5388,19.2802
2023-01-25,PEP,151.3247,152.7817,150.4364,152.7372
2023-01-25,PFE,36.6269,36.6919,36.269,36.6594
2023-01-25,PG,129.0714,130.3218,127.5452,130.2942
2023-01-25,SPY,379.5764,384.13,377.2852,383.7944
2023-01-25,TSLA,141.91,146.41,138.07,144.43
2023-01-25,UNH,459.6125,465.3238,456.2778,462.6373
2023-01-25,V,215.774,219.0356,215.3358,218.9675
2023-01-25,WMT,45.5298,45.7219,44.9377,45.5618
2023-01-25,XOM,100.7714,101.1452,99.1339,100.7536
2023-01-26,AAPL,140.7806,141.8426,139.5318,141.5575
2023-01-26,AMD,76.5,77.08,74.28,75.16
2023-01-26,AMZN,98.24,99.49,96.92,99.22
2023-01-26,BAC,32.0491,32.3234,31.8114,32.3143
2023-01-26,COST,472.0298,477.265,470.6612,476.9109
2023-01-26,CSCO,43.9852,44.2775,43.6929,44.1588
2023-01-26,CVX,160.039,162.4786,158.7326,162.4613
2023-01-26,DIS,105.6813,107.2347,105.0951,107.1761
2023-01-26,GOOGL,95.6518,96.7124,94.5417,96.6629
2023-01-26,GS,323.0727,326.0763,321.0427,326.0487
2023-01-26,HD,286.9947,291.663,285.5147,286.6841
2023-01-26,INTC,28.9862,29.0344,28.2823,29.0151
2023-01-26,JNJ,153.0704,153.3954,152.2579,152.4745
2023-01-26,JPM,129.1954,129.7884,128.2131,129.7143
2023-01-26,KO,55.1843,55.4475,54.9665,55.1843
2023-01-26,MA,376.1277,376.8144,365.9154,370.0749
2023-01-26,MCD,251.5781,253.1907,250.3801,253.1631
2023-01-26,META,143.2756,146.3614,142.1842,146.1531
2023-01-26,MRK,98.319,98.3371,95.864,96.8152
2023-01-26,MSFT,236.9056,241.4366,235.3013,241.1352
2023-01-26,NFLX,36.877,36.902,36.17,36.487
2023-01-26,NVDA,19.6573,20.1213,19.2353,19.7581
2023-01-26,PEP,152.4797,152.5063,151.0583,151.2182
2023-01-26,PFE,36.2818,36.3639,35.7975,36.3228
2023-01-26,PG,130.3034,130.3126,129.3932,129.7701
2023-01-26,SPY,386.4595,388.1755,383.4877,388.0125
2023-01-26,TSLA,159.97,161.42,154.76,160.27
2023-01-26,UNH,462.6373,466.3478,460.8337,462.6185
2023-01-26,V,220.0385,221.09,217.7699,218.7825
2023-01-26,WMT,45.7827,46.0132,45.3762,45.5202
2023-01-26,XOM,102.0975,104.8208,101.7593,104.803
2023-01-27,AAPL,140.7708,144.7729,140.6921,143.4946
2023-01-27,AMD,73.7,76.74,73.49,75.4
2023-01-27,AMZN,99.53,103.49,99.53,102.24
2023-01-27,BAC,32.4057,32.7166,32.2503,32.4149
2023-01-27,COST,478.3082,487.2473,476.4897,481.6866
2023-01-27,CSCO,43.9395,44.515,43.8208,44.3141
2023-01-27,CVX,159.3815,159.3815,153.9226,155.2462
2023-01-27,DIS,106.7462,108.0358,106.6485,107.0197
2023-01-27,GOOGL,96.4547,99.4383,96.4547,98.4966
2023-01-27,GS,323.2748,326.9856,323.1646,324.8822
2023-01-27,HD,285.0489,290.7312,284.4185,289.3152
2023-01-27,INTC,26.103,27.2312,25.8234,27.1541
2023-01-27,JNJ,152.1585,152.4564,151.4634,151.8786
2023-01-27,JPM,130.2981,130.9004,129.5012,130.0294
2023-01-27,KO,55.2116,55.3205,54.785,54.8939
2023-01-27,MA,369.0449,373.2926,366.2883,366.9259
2023-01-27,MCD,253.4211,253.7068,250.6289,251.0804
2023-01-27,META,147.0858,151.9972,146.2424,150.5585
2023-01-27,MRK,96.2173,96.643,95.2208,95.4654
2023-01-27,MSFT,242.0978,242.9145,239.9976,241.2907
2023-01-27,NFLX,36.32,36.592,36.059,36.077
2023-01-27,NVDA,19.4189,20.5823,19.362,20.3198
2023-01-27,PEP,150.8184,151.227,149.7612,150.6851
2023-01-27,PFE,36.2982,36.3967,35.937,35.9453
2023-01-27,PG,129.6966,129.9632,128.0601,129.2369
2023-01-27,SPY,386.9676,391.2815,386.7567,388.904
2023-01-27,TSLA,162.43,180.68,161.17,177.9
2023-01-27,UNH,463.4546,463.4546,455.0942,456.5784
2023-01-27,V,221.9857,226.698,221.2555,225.3349
2023-01-27,WMT,45.6451,46.2436,45.373,45.8691
2023-01-27,XOM,104.0821,104.7229,102.6937,102.8895
2023-01-30,AAPL,142.5408,143.1209,140.466,140.6135
2023-01-30,AMD,74.23,74.64,72.4,72.45
2023-01-30,AMZN,101.09,101.74,99.01,100.55
2023-01-30,BAC,32.1954,32.5154,32.168,32.2777
2023-01-30,COST,478.892,483.8975,478.892,481.6771
2023-01-30,CSCO,43.9761,44.3049,43.9578,44.0491
2023-01-30,CVX,153.9918,154.2859,150.2458,150.7043
2023-01-30,DIS,105.7692,106.4629,105.0071,105.1146
2023-01-30,GOOGL,96.6232,97.4261,95.5527,96.088
2023-01-30,GS,324.5056,332.8091,323.6881,328.3358
2023-01-30,HD,288.5295,290.6398,286.5745,287.0769
2023-01-30,INTC,26.7298,27.4916,26.6816,26.9516
2023-01-30,JNJ,151.6078,152.1585,145.4236,146.2542
2023-01-30,JPM,129.0193,129.8162,128.7227,128.9266
2023-01-30,KO,54.9393,55.511,54.8667,55.0301
2023-01-30,MA,362.4427,366.6414,362.3838,364.0712
2023-01-30,MCD,250.3524,251.1818,248.8687,249.6336
2023-01-30,META,148.2466,149.9433,145.8058,145.9149
2023-01-30,MRK,95.6375,96.48,95.5741,96.1086
2023-01-30,MSFT,237.7418,238.8016,235.4957,235.9916
2023-01-30,NFLX,35.844,36.095,35.286,35.311
2023-01-30,NVDA,19.9058,20.0954,19.1075,19.1195
2023-01-30,PEP,150.8273,152.3198,150.2587,150.5608
2023-01-30,PFE,35.9452,36.2325,35.6251,35.7482
2023-01-30,PG,129.5955,130.6619,128.9703,129.6414
2023-01-30,SPY,386.1431,388.3768,383.7274,384.0245
2023-01-30,TSLA,178.05,179.77,166.5,166.66
2023-01-30,UNH,458.2316,465.2205,455.4041,456.3341
2023-01-30,V,224.1277,224.3419,221.9176,223.0567
2023-01-30,WMT,45.4914,45.597,45.2193,45.501
2023-01-30,XOM,102.4268,102.7828,100.7002,101.0651
2023-01-31,AAPL,140.3185,141.9311,139.9055,141.882
2023-01-31,AMD,72.26,75.2,72.03,75.15
2023-01-31,AMZN,101.16,103.35,101.14,103.13
2023-01-31,BAC,32.1588,32.4423,32.0034,32.4423
2023-01-31,COST,481.6292,489.4581,480.452,489.1997
2023-01-31,CSCO,43.9578,44.4785,43.8938,44.4602
2023-01-31,CVX,149.4499,151.0763,148.2992,150.5486
2023-01-31,DIS,105.1049,106.2186,104.9778,105.9939
2023-01-31,GOOGL,96.0186,98.0109,95.969,97.9713
2023-01-31,GS,329.8973,336.1066,327.7847,336.0055
2023-01-31,HD,288.6756,296.313,287.8626,296.1486
2023-01-31,INTC,26.7876,27.2794,26.5466,27.2505
2023-01-31,JNJ,145.9834,147.5452,145.3966,147.5362
2023-01-31,JPM,129.6216,129.7977,128.1111,129.6957
2023-01-31,KO,55.3386,55.6653,54.9121,55.6471
2023-01-31,MA,362.9626,365.4053,360.049,363.561
2023-01-31,MCD,244.2887,246.5188,242.5931,246.4174
2023-01-31,META,146.798,148.713,146.3714,147.8101
2023-01-31,MRK,96.1176,97.3315,95.9364,97.3044
2023-01-31,MSFT,236.7111,241.0866,236.225,240.9505
2023-01-31,NFLX,34.998,35.595,34.871,35.386
2023-01-31,NVDA,19.1275,19.6434,18.908,19.4937
2023-01-31,PEP,151.2004,151.9733,150.4186,151.9288
2023-01-31,PFE,35.2968,36.3475,35.0505,36.249
2023-01-31,PG,129.8437,130.9837,129.4116,130.901
2023-01-31,SPY,384.5422,389.7188,384.197,389.6709
2023-01-31,TSLA,164.57,174.3,162.78,173.22
2023-01-31,UNH,467.8038,474.8491,463.2291,468.9217
2023-01-31,V,222.7743,224.7118,222.4238,224.1374
2023-01-31,WMT,45.5554,46.0548,45.3442,46.0516
2023-01-31,XOM,99.7658,103.5926,98.2795,103.2455
2023-02-01,AAPL,141.5673,144.1632,138.9615,143.0029
2023-02-01,AMD,78.47,85.48,77.88,84.64
2023-02-01,AMZN,102.53,106.24,101.24,105.15
2023-02-01,BAC,32.1863,33.1555,32.104,32.8446
2023-02-01,COST,486.4912,498.1101,483.0553,495.6791
2023-02-01,CSCO,44.2044,44.6703,43.4006,44.3689
2023-02-01,CVX,149.9343,150.2371,146.6728,148.2473
2023-02-01,DIS,106.0037,107.4105,104.4405,106.8732
2023-02-01,GOOGL,97.8424,100.3006,96.7223,99.5473
2023-02-01,GS,329.8423,338.8806,329.53,335.9138
2023-02-01,HD,294.5225,301.9771,290.1831,299.7297
2023-02-01,INTC,26.8937,28.3787,26.6912,28.0316
2023-02-01,JNJ,147.148,149.8473,146.6153,148.8904
2023-02-01,JPM,128.0741,130.5483,127.9907,129.3529
2023-02-01,KO,55.4838,55.8831,55.0119,55.6562
2023-02-01,MA,361.5696,369.6236,360.0294,366.9749
2023-02-01,MCD,246.0673,247.3943,242.8235,245.3761
2023-02-01,META,146.8774,152.3842,145.9149,151.9277
2023-02-01,MRK,96.9057,97.3225,96.0995,96.9148
2023-02-01,MSFT,241.1352,248.1164,238.6752,245.7537
2023-02-01,NFLX,35.386,36.539,34.991,36.199
2023-02-01,NVDA,19.6473,21.145,19.5675,20.8966
2023-02-01,PEP,151.8045,153.0838,150.5874,152.4086
2023-02-01,PFE,36.0437,36.2654,35.6333,36.093
2023-02-01,PG,130.6252,132.4823,129.954,131.6457
2023-02-01,SPY,388.4535,396.5636,385.7117,393.8123
2023-02-01,TSLA,173.89,183.81,169.93,181.41
2023-02-01,UNH,469.6355,473.7969,465.6151,466.8644
2023-02-01,V,223.3195,226.5228,221.791,224.8092
2023-02-01,WMT,45.9844,46.6085,45.6771,46.3076
2023-02-01,XOM,103.0854,104.4648,100.8693,102.1153
2023-02-02,AAPL,146.415,148.657,145.6972,148.303
2023-02-02,AMD,84.29,88.94,83.2,88.31
2023-02-02,AMZN,110.25,114.0,108.88,112.91
2023-02-02,BAC,33.0092,33.2652,32.4057,33.0366
2023-02-02,COST,502.6588,508.1812,499.1595,501.8343
2023-02-02,CSCO,44.3323,45.2732,44.177,45.054
2023-02-02,CVX,148.0484,148.3079,144.3197,146.2143
2023-02-02,DIS,108.1238,110.918,107.1663,110.6053
2023-02-02,GOOGL,104.8701,106.9021,104.6818,106.793
2023-02-02,GS,338.0171,342.5087,334.8482,339.3674
2023-02-02,HD,304.6265,311.9532,303.9321,310.4184
2023-02-02,INTC,28.2051,29.2176,27.7712,29.1115
2023-02-02,JNJ,147.157,150.064,146.9945,149.4501
2023-02-02,JPM,129.7328,130.1591,127.8795,128.7506
2023-02-02,KO,55.1753,55.3749,54.3676,54.7034
2023-02-02,MA,372.3116,373.2436,365.7192,367.8186
2023-02-02,MCD,244.1045,245.1089,241.4596,242.5563
2023-02-02,META,181.9521,195.6248,178.7572,187.3002
2023-02-02,MRK,94.2333,95.8549,92.1769,93.726
2023-02-02,MSFT,251.6557,257.3632,250.1291,257.2757
2023-02-02,NFLX,36.516,36.832,35.843,36.689
2023-02-02,NVDA,20.9534,21.9003,20.6541,21.6609
2023-02-02,PEP,150.543,151.5202,149.6991,150.9961
2023-02-02,PFE,35.8139,36.4952,35.7072,36.3967
2023-02-02,PG,130.7079,131.2044,129.8253,130.7079
2023-02-02,SPY,397.7044,401.0117,395.8063,399.545
2023-02-02,TSLA,187.33,196.75,182.61,188.27
2023-02-02,UNH,464.2906,464.9857,435.7621,442.2812
2023-02-02,V,227.7885,228.1195,222.346,223.5046
2023-02-02,WMT,46.2244,46.3685,45.7539,45.9716
2023-02-02,XOM,102.2132,102.409,97.7455,98.9203
2023-02-03,AAPL,145.5595,154.7535,145.3629,151.9216
2023-02-03,AMD,86.66,88.8,85.83,86.09
2023-02-03,AMZN,105.26,108.78,102.52,103.39
2023-02-03,BAC,32.936,33.6127,32.8263,33.3109
2023-02-03,COST,497.7116,500.0318,491.3552,493.5603
2023-02-03,CSCO,45.0357,45.0357,44.3141,44.4237
2023-02-03,CVX,146.9497,148.4117,145.7645,146.595
2023-02-03,DIS,108.9053,110.5369,107.8307,108.1628
2023-02-03,GOOGL,102.0253,106.8624,101.6784,103.8591
2023-02-03,GS,335.831,344.0518,335.6657,339.8082
2023-02-03,HD,303.7859,305.7775,301.7761,302.8449
2023-02-03,INTC,28.5619,30.0565,28.4751,29.2369
2023-02-03,JNJ,149.8925,150.1724,147.9605,148.6105
2023-02-03,JPM,128.0463,131.892,128.0,130.7429
2023-02-03,KO,54.7669,54.8304,53.7505,54.295
2023-02-03,MA,363.7572,371.0363,363.4531,366.8082
2023-02-03,MCD,242.0218,244.4086,240.8422,243.4962
2023-02-03,META,182.0414,195.2379,181.4659,185.0776
2023-02-03,MRK,93.5086,94.025,92.8382,93.2549
2023-02-03,MSFT,252.3558,256.8868,249.9833,251.1987
2023-02-03,NFLX,35.908,37.943,35.9,36.59
2023-02-03,NVDA,20.9534,21.6968,20.7429,21.0532
2023-02-03,PEP,151.8756,152.1687,148.402,150.241
2023-02-03,PFE,36.4131,36.4378,36.0191,36.1669
2023-02-03,PG,131.2687,131.8203,129.7885,131.1124
2023-02-03,SPY,394.5696,399.7272,394.0903,395.2982
2023-02-03,TSLA,183.95,199.0,183.69,189.98
2023-02-03,UNH,446.4145,449.7492,441.2667,443.3991
2023-02-03,V,222.6575,224.7702,221.6352,224.0595
2023-02-03,WMT,45.8883,46.0804,45.0881,45.3602
2023-02-03,XOM,99.5878,101.5546,99.2852,99.6056
2023-02-06,AAPL,150.0237,150.5449,148.2636,149.1978
2023-02-06,AMD,84.63,86.28,83.22,83.68
2023-02-06,AMZN,102.93,103.95,100.65,102.18
2023-02-06,BAC,33.1464,33.3201,32.8995,33.2561
2023-02-06,COST,493.2151,495.8804,491.1347,494.3177
2023-02-06,CSCO,43.9121,44.1039,43.4097,43.4554
2023-02-06,CVX,146.6901,147.1746,144.7955,146.7593
2023-02-06,DIS,107.6353,107.8893,106.033,107.3422
2023-02-06,GOOGL,101.5,103.4427,100.9845,101.9956
2023-02-06,GS,338.9357,341.0116,335.9781,340.5891
2023-02-06,HD,300.5519,302.3974,299.1542,300.8077
2023-02-06,INTC,28.8416,28.9392,27.9241,28.0022
2023-02-06,JNJ,148.5564,148.8272,147.2473,147.482
2023-02-06,JPM,129.9459,131.8085,129.7606,131.512
2023-02-06,KO,54.2587,54.7578,54.1952,54.6035
2023-02-06,MA,362.9725,367.2202,362.0405,365.886
2023-02-06,MCD,244.1966,247.1547,243.616,246.8967
2023-02-06,META,185.0776,189.2151,184.0755,184.6113
2023-02-06,MRK,93.6988,94.7769,93.1643,94.2424
2023-02-06,MSFT,250.3139,251.15,247.7275,249.6624
2023-02-06,NFLX,36.364,36.845,36.068,36.148
2023-02-06,NVDA,20.7599,21.5222,20.7399,21.0422
2023-02-06,PEP,150.7917,153.137,150.6585,152.6396
2023-02-06,PFE,36.2736,36.3639,35.896,35.9206
2023-02-06,PG,130.5608,131.14,129.6414,130.0
2023-02-06,SPY,392.8441,394.2821,391.224,392.8824
2023-02-06,TSLA,193.01,198.17,189.92,194.76
2023-02-06,UNH,443.3803,449.9277,442.4504,446.4239
2023-02-06,V,222.6672,224.1861,222.0246,223.3877
2023-02-06,WMT,45.3954,45.485,44.8224,45.0305
2023-02-06,XOM,99.9971,100.6468,98.1816,99.4365
2023-02-07,AAPL,148.126,152.6394,148.126,152.069
2023-02-07,AMD,84.32,86.25,82.52,85.91
2023-02-07,AMZN,101.17,102.41,98.08,102.11
2023-02-07,BAC,33.0732,33.8321,33.0366,33.6218
2023-02-07,COST,490.8662,496.6187,486.456,495.219
2023-02-07,CSCO,43.1539,43.9852,42.9073,43.702
2023-02-07,CVX,147.1314,150.8687,146.7334,150.6091
2023-02-07,DIS,106.7853,109.5404,106.3554,109.0617
2023-02-07,GOOGL,102.3128,107.2292,102.2137,106.6939
2023-02-07,GS,338.1733,345.65,337.4109,343.8957
2023-02-07,HD,295.9933,298.734,292.9968,297.0896
2023-02-07,INTC,27.9632,28.5683,27.7485,28.3536
2023-02-07,JNJ,145.8931,147.9515,145.7306,147.5181
2023-02-07,JPM,131.0116,133.7546,130.8263,133.1152
2023-02-07,KO,54.1498,54.6671,54.0318,54.5128
2023-02-07,MA,364.4538,369.9082,361.8345,367.9363
2023-02-07,MCD,244.2242,246.7584,242.9433,246.3622
2023-02-07,META,184.135,192.2712,182.9642,190.128
2023-02-07,MRK,93.9434,95.9636,93.8166,95.7371
2023-02-07,MSFT,253.3183,261.3302,252.8808,260.1537
2023-02-07,NFLX,35.851,36.418,35.418,36.295
2023-02-07,NVDA,21.3346,22.2097,21.1031,22.1238
2023-02-07,PEP,151.2804,152.8261,150.3653,152.4086
2023-02-07,PFE,35.9699,36.0355,35.502,35.7811
2023-02-07,PG,128.6853,129.4391,127.5912,128.7312
2023-02-07,SPY,391.9621,399.267,390.7159,398.0208
2023-02-07,TSLA,196.43,197.5,189.55,196.81
2023-02-07,UNH,442.4785,449.0916,440.5903,447.9644
2023-02-07,V,222.0052,226.0068,221.937,225.2181
2023-02-07,WMT,44.7392,45.2289,44.3935,45.1265
2023-02-07,XOM,100.0238,102.6225,99.6945,102.2755
2023-02-08,AAPL,151.3119,152.0002,148.6471,149.3846
2023-02-08,AMD,85.88,88.0,84.54,84.69
2023-02-08,AMZN,102.04,102.67,98.78,100.05
2023-02-08,BAC,33.2927,33.6858,33.2286,33.375
2023-02-08,COST,490.1952,491.0484,480.8666,483.0238
2023-02-08,CSCO,43.2818,43.428,42.7246,42.8981
2023-02-08,CVX,149.2163,150.5918,146.6123,147.0708
2023-02-08,DIS,109.6185,110.7226,107.7525,109.2082
2023-02-08,GOOGL,101.1531,102.2335,97.1783,98.4966
2023-02-08,GS,342.5363,347.5239,341.6729,344.5387
2023-02-08,HD,295.0249,295.9841,291.9462,293.0608
2023-02-08,INTC,28.256,28.4219,27.5337,27.563
2023-02-08,JNJ,147.4278,148.5653,147.0667,147.7077
2023-02-08,JPM,132.1885,133.4765,131.8456,132.1792
2023-02-08,KO,54.3767,54.3767,54.0772,54.1952
2023-02-08,MA,366.0821,368.6524,363.1097,363.3157
2023-02-08,MCD,244.2888,245.026,241.8559,242.1969
2023-02-08,META,188.5206,189.3441,181.4957,182.0017
2023-02-08,MRK,95.8549,97.404,95.411,96.6068
2023-02-08,MSFT,265.6377,269.0991,258.8411,259.3468
2023-02-08,NFLX,36.002,36.819,35.831,36.683
2023-02-08,NVDA,22.3374,22.8273,21.9592,22.1558
2023-02-08,PEP,151.9111,152.2043,151.2359,152.0532
2023-02-08,PFE,35.7482,36.1997,35.7318,36.1012
2023-02-08,PG,127.8486,128.2899,127.251,127.3981
2023-02-08,SPY,396.0459,397.388,392.9783,393.6685
2023-02-08,TSLA,196.1,203.0,194.31,201.29
2023-02-08,UNH,446.6399,455.6296,446.3017,453.92
2023-02-08,V,224.264,225.7439,223.9232,224.1277
2023-02-08,WMT,44.9184,45.1649,44.8096,44.8832
2023-02-08,XOM,102.3912,103.0853,101.3232,101.3855
2023-02-09,AAPL,151.2135,151.7544,147.9096,148.3521
2023-02-09,AMD,85.88,86.67,82.76,83.21
2023-02-09,AMZN,101.32,101.78,97.57,98.24
2023-02-09,BAC,33.1646,33.2378,32.5154,32.6617
2023-02-09,COST,484.4427,488.153,477.8561,479.9749
2023-02-09,CSCO,43.1448,43.3092,42.414,42.688
2023-02-09,CVX,147.2697,147.6417,145.3405,145.7212
2023-02-09,DIS,115.3242,115.461,107.2835,107.8209
2023-02-09,GOOGL,99.1211,99.1508,92.8071,94.1749
2023-02-09,GS,346.3207,348.7456,337.8335,338.008
2023-02-09,HD,295.171,295.8928,287.6159,288.2737
2023-02-09,INTC,27.9925,28.1291,26.9091,27.0652
2023-02-09,JNJ,147.7258,148.782,145.4146,145.7125
2023-02-09,JPM,132.624,132.8279,129.6123,130.122
2023-02-09,KO,54.5854,54.7397,54.0863,54.1044
2023-02-09,MA,366.2097,367.4556,362.2367,363.3845
2023-02-09,MCD,242.9986,243.2382,239.7732,240.2063
2023-02-09,META,184.6807,185.1967,175.8897,176.5347
2023-02-09,MRK,96.8061,97.6939,96.5162,96.6793
2023-02-09,MSFT,266.2211,266.3961,255.5256,256.3229
2023-02-09,NFLX,37.241,37.383,36.174,36.25
2023-02-09,NVDA,22.5559,22.969,22.071,22.2875
2023-02-09,PEP,155.7488,156.7882,152.835,153.4924
2023-02-09,PFE,36.2161,36.3885,35.4938,35.5759
2023-02-09,PG,127.6831,128.0969,125.9547,126.0007
2023-02-09,SPY,397.273,397.4264,389.0287,390.2557
2023-02-09,TSLA,207.78,214.0,204.77,207.32
2023-02-09,UNH,456.1839,460.0071,453.1497,456.2778
2023-02-09,V,226.7226,226.7908,223.5228,223.7374
2023-02-09,WMT,45.0913,45.4338,44.9953,45.2994
2023-02-09,XOM,102.0085,103.4502,101.6169,101.7682
2023-02-10,AAPL,147.1901,149.0415,146.9537,148.7165
2023-02-10,AMD,82.29,82.71,80.47,81.48
2023-02-10,AMZN,97.56,98.82,96.23,97.61
2023-02-10,BAC,32.5063,32.5429,32.0308,32.5337
2023-02-10,COST,477.9424,479.8982,474.9415,479.3613
2023-02-10,CSCO,42.6606,43.227,42.6058,43.1722
2023-02-10,CVX,147.7629,149.4326,147.7456,148.7751
2023-02-10,DIS,106.4531,107.2151,104.7434,105.5738
2023-02-10,GOOGL,94.6111,95.8996,93.4216,93.7388
2023-02-10,GS,337.0986,341.9025,334.8574,341.0299
2023-02-10,HD,286.7206,289.781,285.7157,289.1781
2023-02-10,INTC,26.9676,27.319,26.6846,27.1336
2023-02-10,JNJ,146.0466,146.9674,145.6674,146.3896
2023-02-10,JPM,129.5289,130.9189,128.4262,130.6965
2023-02-10,KO,54.1952,54.3585,53.4329,54.1044
2023-02-10,MA,362.6193,363.2177,356.0269,359.8626
2023-02-10,MCD,240.3999,242.0771,239.8654,241.8282
2023-02-10,META,174.9769,177.4971,172.0002,172.794
2023-02-10,MRK,96.9058,98.5364,96.8152,98.3552
2023-02-10,MSFT,254.2908,256.7799,253.4448,255.8173
2023-02-10,NFLX,35.916,36.214,34.714,34.736
2023-02-10,NVDA,21.6419,22.0291,20.7649,21.2179
2023-02-10,PEP,153.7944,156.8771,153.3769,156.5306
2023-02-10,PFE,35.7072,36.1012,35.5102,36.0191
2023-02-10,PG,125.9087,127.1499,124.879,127.1131
2023-02-10,SPY,389.0766,391.5499,388.2617,391.1664
2023-02-10,TSLA,202.23,206.2,192.89,196.89
2023-02-10,UNH,459.4716,465.6057,459.1147,464.2812
2023-02-10,V,223.357,224.2837,220.6255,221.64
2023-02-10,WMT,45.8019,46.074,45.5074,46.0036
2023-02-10,XOM,103.6905,106.4672,103.379,106.0579
2023-02-13,AAPL,148.6574,151.9172,148.6279,151.5134
2023-02-13,AMD,81.57,84.15,80.9,83.13
2023-02-13,AMZN,97.85,99.68,96.91,99.54
2023-02-13,BAC,32.4423,32.7166,32.36,32.5977
2023-02-13,COST,481.0391,485.8808,480.6652,485.5548
2023-02-13,CSCO,43.3457,43.839,43.2909,43.7203
2023-02-13,CVX,148.2127,148.7145,146.8718,147.9445
2023-02-13,DIS,105.6129,105.7985,104.0986,105.183
2023-02-13,GOOGL,93.9073,94.3633,93.0152,93.7785
2023-02-13,GS,339.0183,344.5019,338.0171,343.5466
2023-02-13,HD,289.9089,295.71,288.3284,295.5638
2023-02-13,INTC,27.2019,27.8656,27.0555,27.8656
2023-02-13,JNJ,145.6493,146.9945,145.4868,146.9313
2023-02-13,JPM,130.9375,132.2626,130.4186,132.1143
2023-02-13,KO,54.3585,55.139,54.2042,54.9938
2023-02-13,MA,361.5597,364.0908,360.0981,363.7866
2023-02-13,MCD,243.0078,245.8553,242.3627,245.3116
2023-02-13,META,176.8323,179.5907,174.451,178.0329
2023-02-13,MRK,98.4821,99.2611,98.1559,99.243
2023-02-13,MSFT,260.2316,266.9989,259.7551,263.8097
2023-02-13,NFLX,34.95,35.97,34.425,35.857
2023-02-13,NVDA,21.4903,21.9991,20.9155,21.7397
2023-02-13,PEP,156.5839,158.334,156.3885,157.9254
2023-02-13,PFE,35.855,36.1258,35.7154,36.1094
2023-02-13,PG,127.7383,129.1265,127.5544,128.7772
2023-02-13,SPY,391.8183,395.8925,391.3581,395.7583
2023-02-13,TSLA,194.42,196.3,187.61,194.64
2023-02-13,UNH,464.0463,469.5604,461.9421,465.3145
2023-02-13,V,221.3279,224.2057,220.7328,223.2789
2023-02-13,WMT,46.3205,46.7718,46.2564,46.7046
2023-02-13,XOM,105.5736,105.9861,103.9413,105.6453
2023-02-14,AAPL,149.8097,151.4346,148.5688,150.8733
2023-02-14,AMD,82.7,86.19,81.77,85.95
2023-02-14,AMZN,98.41,100.92,97.52,99.7
2023-02-14,BAC,32.5794,32.9086,32.424,32.5703
2023-02-14,COST,484.1742,486.897,478.0574,482.458
2023-02-14,CSCO,43.6472,43.8482,43.0991,43.5741
2023-02-14,CVX,147.4861,150.1074,147.0535,149.0779
2023-02-14,DIS,104.3623,105.9451,103.3853,105.183
2023-02-14,GOOGL,93.6,94.0163,91.4491,93.8478
2023-02-14,GS,343.4731,346.3297,339.2847,341.4891
2023-02-14,HD,292.8963,295.0432,288.3834,290.9048
2023-02-14,INTC,27.6997,28.0315,27.319,27.9534
2023-02-14,JNJ,146.9223,147.1299,146.0375,146.2903
2023-02-14,JPM,132.0495,133.2634,131.2155,132.6981
2023-02-14,KO,54.6398,55.266,54.05,54.0772
2023-02-14,MA,362.5604,366.3177,360.7456,362.9332
2023-02-14,MCD,245.7263,246.5281,243.828,245.6895
2023-02-14,META,175.7806,180.0967,174.5105,178.0825
2023-02-14,MRK,99.6054,99.6507,98.011,98.5092
