date,open,high,low,close,volume,symbol
2010-01-07,28.89956642200191,29.777309404675,28.78077376005512,29.55952453613281,44864700,JPM
2010-01-07,22.78941376382728,22.84149654279422,22.46204481069878,22.65549087524414,50559700,MSFT
2010-01-07,0.4299293939704633,0.4317608327795971,0.4205432871302215,0.4237482845783233,547792000,NVDA
2010-01-07,40.06448156575341,40.11650329182493,39.813048184139234,40.02980041503906,77094100,QQQ
2010-01-07,84.705355715919,85.32478831807188,84.46653908174217,85.22030639648438,131091100,SPY
2010-01-07,37.78267025689676,37.86915204823461,37.52321663513237,37.72861862182617,27192100,XOM
2010-01-08,6.295420710661127,6.346311306888166,6.258301526720459,6.345712184906006,447610800,AAPL
2010-01-08,6.527999877929688,6.684000015258789,6.451499938964844,6.676000118255615,196610000,AMZN
2010-01-08,66.4800033569336,66.4800033569336,66.30000305175781,66.44000244140625,1500000,BRK-B
2010-01-08,14.68460272606137,14.963659596786792,14.612915547748072,14.933150291442873,188783028,GOOGL
2010-01-08,39.50509030641063,39.71522622344612,39.32586061327751,39.68432235717773,7898000,JNJ
2010-01-08,29.28234480497308,29.50013222070077,29.09095883915448,29.4869327545166,33110100,JPM
2010-01-08,22.529007160472013,22.975419631185996,22.49924557223208,22.81173515319824,51197400,MSFT
2010-01-08,0.4203144089196531,0.4276401652346132,0.417796204065585,0.4246640801429748,478168000,NVDA
2010-01-08,39.94310426639343,40.35926818847656,39.82172353587463,40.35926818847656,88886600,QQQ
2010-01-08,84.99643531803603,85.54123893066293,84.82478884263026,85.50392150878906,126402800,SPY
2010-01-08,37.66916282916735,37.701592987365736,37.41511559294492,37.5772705078125,24891800,XOM
2010-01-11,6.370257709409591,6.376244930831561,6.240038840929776,6.289731979370117,462229600,AAPL
2010-01-11,6.63100004196167,6.639999866485596,6.4604997634887695,6.515500068664551,175588000,AMZN
2010-01-11,66.63999938964844,66.87000274658203,66.16000366210938,66.5,2620000,BRK-B
2010-01-11,14.99367462970089,14.99367462970089,14.735205275532817,14.910577774047852,288227484,GOOGL
2010-01-11,40.018081617175,40.018081617175,39.56073343325431,39.690521240234375,7975700,JNJ
2010-01-11,29.777295586994143,29.82349243214316,29.242731373830004,29.387920379638672,31878700,JPM
2010-01-11,22.848937276626742,22.88613926446212,22.409965173055188,22.521568298339844,68754700,MSFT
2010-01-11,0.4269532715713378,0.4287847102185598,0.4127596425232477,0.4187118113040924,556612000,NVDA
2010-01-11,40.41129420359611,40.43730341792865,39.98645829436036,40.19454193115234,104673400,QQQ
2010-01-11,85.88453402339456,85.92184574988617,85.25763666364304,85.62332916259766,106375700,SPY
2010-01-11,37.80429689648003,38.1177980722366,37.64754424666376,37.99888610839844,30685000,XOM
2010-01-12,6.262189342379879,6.279552681359828,6.179268737261608,6.218184471130371,594459600,AAPL
2010-01-12,6.44950008392334,6.491000175476074,6.327499866485596,6.367499828338623,181926000,AMZN
2010-01-12,66.22000122070312,66.54000091552734,66.0,66.0,1740000,BRK-B
2010-01-12,14.824751215539424,14.837402060429111,14.585382445857247,14.646899223327637,193937868,GOOGL
2010-01-12,39.63488134031192,39.99952718835792,39.566896601104496,39.900638580322266,10820700,JNJ
2010-01-12,29.03155139396013,29.13714456549766,28.33859353085909,28.70157241821289,47109600,JPM
2010-01-12,22.43228635255866,22.618292046060983,22.25372105708972,22.372764587402344,65912100,MSFT
2010-01-12,0.4125307954191118,0.4141332942565904,0.39581893215944,0.4045182466506958,627432000,NVDA
2010-01-12,39.95177096050376,40.00378937682056,39.4749134284236,39.69166564941406,90673900,QQQ
2010-01-12,85.0561124324062,85.23522347097492,84.49638545477134,84.82476043701172,163333500,SPY
2010-01-12,37.6853740398961,37.831313860683885,37.57726665053918,37.8096923828125,31496700,XOM
2010-01-13,6.22267858432166,6.314280302076134,6.109821824395583,6.305898189544678,605892000,AAPL
2010-01-13,6.394999980926514,6.485499858856201,6.287499904632568,6.45550012588501,214464000,AMZN
2010-01-13,66.22000122070312,66.45999908447266,65.98999786376953,66.0,1535000,BRK-B
2010-01-13,14.299875047581152,14.59480712806233,14.235630160591231,14.562808990478516,259604136,GOOGL
2010-01-13,39.888291601452494,40.31474059739456,39.888291601452494,40.15404891967773,13023800,JNJ
2010-01-13,28.74117292926777,29.387931524157672,28.292401248317194,29.203144073486328,39622000,JPM
2010-01-13,22.514126863866444,22.70757293436888,22.32812119058841,22.58108901977539,51863500,MSFT
2010-01-13,0.4072653985743352,0.4113861291602573,0.391469269210052,0.4100125432014465,508868000,NVDA
2010-01-13,39.813049381919065,40.30724752602512,39.544278724238296,40.18586349487305,100661000,QQQ
2010-01-13,85.04118687360202,85.7800306156365,84.60833565280392,85.54121398925781,161822000,SPY
2010-01-13,37.81510454373304,37.85834750606313,37.436738933034405,37.65835189819336,24884400,XOM
2010-01-14,6.289732833522723,6.300210072752988,6.257102872022808,6.269376277923584,432894000,AAPL
2010-01-14,6.456999778747559,6.519000053405762,6.320000171661377,6.367499828338623,195498000,AMZN
2010-01-14,66.19999694824219,66.19999694824219,65.8499984741211,65.95999908447266,1325000,BRK-B
2010-01-14,14.483681954792592,14.739174584305452,14.456644707395174,14.631272315979004,169434396,GOOGL
2010-01-14,40.29620475774672,40.33946736767989,40.01808865321495,40.23440170288086,7899000,JNJ
2010-01-14,29.170155946664813,29.55953142545384,29.104158609345745,29.49353408813477,37938300,JPM
2010-01-14,22.551333746851853,23.139112520203334,22.51413316942171,23.034948348999023,63228100,MSFT
2010-01-14,0.4049760368073317,0.4079520937192786,0.3967345770606183,0.4036024510860443,608524000,NVDA
2010-01-14,40.10784603909217,40.333270293915646,40.07316818305438,40.22055816650391,75209000,QQQ
2010-01-14,85.44418514566136,85.92928298615783,85.39194419015172,85.7725601196289,115718800,SPY
2010-01-14,37.58807658997271,37.69617984722488,37.48537560887068,37.66374969482422,18630800,XOM
2010-01-15,6.314278261404369,6.334335452765338,6.162805159598235,6.1646013259887695,594067600,AAPL
2010-01-15,6.459000110626221,6.482500076293945,6.353000164031982,6.35699987411499,307530000,AMZN
2010-01-15,66.30000305175781,66.30000305175781,64.72000122070312,64.94000244140625,2570000,BRK-B
2010-01-15,14.717840480957486,14.7232985978209,14.338322698734286,14.38694190979004,217162620,GOOGL
2010-01-15,40.25910271154895,40.29618358192814,39.54217680672976,39.900638580322266,20995000,JNJ
2010-01-15,29.236148254837584,29.321943527211417,28.602588976248004,28.82697486877441,69738500,JPM
2010-01-15,23.124231015983785,23.243274563061075,22.848941926423173,22.960546493530277,79913200,MSFT
2010-01-15,0.4006264052901335,0.4040603426320451,0.3864327757778257,0.3916981518268585,818192000,NVDA
2010-01-15,40.289897659677074,40.35925663982235,39.57895074946448,39.752349853515625,126849300,QQQ
2010-01-15,85.62327172234534,85.7053597430938,84.48142433600168,84.80979919433594,212283100,SPY
2010-01-15,37.64754329536541,37.669164776574,37.10701863677833,37.35565948486328,29411900,XOM
2010-01-19,6.236447518431264,6.441804450302262,6.203818355438351,6.437314033508301,730007600,AAPL
2010-01-19,6.315499782562256,6.400000095367432,6.21649980545044,6.380499839782715,177852000,AMZN
2010-01-19,65.5199966430664,66.76000213623047,65.25,66.63999938964844,5535000,BRK-B
2010-01-19,14.416709586673084,14.64541170018378,14.294916244126876,14.575957298278809,172495332,GOOGL
2010-01-19,39.64106566228208,40.63610994850888,39.62252522587404,40.388893127441406,15181800,JNJ
2010-01-19,28.642183160225976,28.87316749315505,28.312204103161346,28.562986373901367,41731500,JPM
2010-01-19,22.87871360314282,23.243284804086493,22.82663220573824,23.139122009277344,46575700,MSFT
2010-01-19,0.3887221677278628,0.4015422146980215,0.387577521651617,0.3990240097045898,545328000,NVDA
2010-01-19,39.84773479326098,40.4373012066584,39.839066158083234,40.393951416015625,84388200,QQQ
2010-01-19,84.79491869403624,85.92183172290824,84.77252482919043,85.86959075927734,139172700,SPY
2010-01-19,37.15567263917456,37.48539308858215,36.982704872589984,37.4421501159668,26081900,XOM
2010-01-20,6.433422262846363,6.45258097459288,6.271471895870718,6.338228225708008,612152800,AAPL
2010-01-20,6.356500148773193,6.460000038146973,6.254000186920166,6.289000034332275,181494000,AMZN
2010-01-20,67.5199966430664,70.05000305175781,66.80000305175781,69.5199966430664,12475000,BRK-B
2010-01-20,14.535274835333317,14.535274835333317,14.270109997367422,14.39711093902588,129897972,GOOGL
2010-01-20,40.46306566483842,40.759722122454505,39.84502587699062,40.26529312133789,13033000,JNJ
2010-01-20,28.38480130371561,28.82697461041087,28.18681434562344,28.642187118530277,39934400,JPM
2010-01-20,22.92334332757173,23.02006709157733,22.55133190717376,22.75965881347656,54849500,MSFT
2010-01-20,0.3939874819425674,0.3990239457026309,0.3887221053782807,0.3974214196205139,719728000,NVDA
2010-01-20,40.10784017699257,40.402623408184354,39.388224331875065,39.81305694580078,145680000,QQQ
2010-01-20,85.28747178253269,85.41434187521625,84.31728168727066,84.99641418457031,216490200,SPY
2010-01-20,37.05835074008386,37.11240647800981,36.71782186006896,36.77187347412109,34629500,XOM
2010-01-21,6.348703791496275,6.385524000021731,6.202917764175368,6.228662014007568,608154400,AAPL
2010-01-21,6.36299991607666,6.40749979019165,6.25,6.330999851226807,199412000,AMZN
2010-01-21,71.12999725341797,73.43000030517578,70.51000213623047,72.72000122070312,14497200,BRK-B
2010-01-21,14.47227182780079,14.556112625955649,14.194702852970709,14.460861206054688,252055692,GOOGL
2010-01-21,40.215845887015774,40.46306272726108,39.43093513051664,39.53600311279297,14473900,JNJ
2010-01-21,28.404592792003356,28.47718857447186,26.60950623474561,26.754697799682617,137547700,JPM
2010-01-21,22.774540921335223,22.856382473536527,22.32068650821924,22.328126907348636,73086700,MSFT
2010-01-21,0.3971924672622948,0.4042892820061929,0.3866617151824153,0.390324592590332,608632000,NVDA
2010-01-21,39.92577729900066,40.18587942554119,39.275520328960326,39.44025421142578,204939600,QQQ
2010-01-21,85.01878444091986,85.27998919253707,83.25750998167734,83.36199188232422,344859600,SPY
2010-01-21,36.820549730395314,36.83676481407728,35.94489809667758,36.053001403808594,39114000,XOM
2010-01-22,6.190045765326158,6.211598959685686,5.902067254902209,5.919728755950928,881767600,AAPL
2010-01-22,6.28000020980835,6.383500099182129,6.038000106811523,6.071499824523926,231378000,AMZN
2010-01-22,72.9000015258789,73.2699966430664,69.36000061035156,70.0999984741211,8783200,BRK-B
2010-01-22,14.00246437662939,14.153774467250347,13.267241606710952,13.643038749694824,271743984,GOOGL
2010-01-22,39.49891579107771,39.67196850439117,38.99212344290212,39.06010818481445,14017200,JNJ
2010-01-22,26.827298512198304,27.190274973704984,25.619573947457045,25.84395980834961,106634900,JPM
2010-01-22,22.32068419548217,22.46948932442973,21.457617853452398,21.546899795532227,102004600,MSFT
2010-01-22,0.3857459891707469,0.3928428040431628,0.3745284712529368,0.3768177628517151,1067916000,NVDA
2010-01-22,39.31018788087992,39.43156861073804,38.18307685128426,38.28711700439453,171098700,QQQ
2010-01-22,82.9888329582108,83.39183697804759,81.41413428015515,81.50369262695312,345942400,SPY
2010-01-22,35.95569902734808,36.2908258054183,35.67462801506811,35.72867965698242,39085500,XOM
2010-01-25,6.062224249734334,6.127782346319549,5.992774058331549,6.078988075256348,1065699600,AAPL
2010-01-25,6.105000019073486,6.113999843597412,5.906000137329102,6.015500068664551,240478000,AMZN
2010-01-25,71.4800033569336,71.7699966430664,68.22000122070312,68.83999633789062,6568600,BRK-B
2010-01-25,13.55820380130288,13.639813711116464,13.283363881009825,13.394739151000977,176619204,GOOGL
2010-01-25,39.35058376302774,39.36912655589766,38.96739983647285,39.07246780395508,10001700,JNJ
2010-01-25,26.239941133814018,26.3257364184891,25.632780700830107,25.8769645690918,56572200,JPM
2010-01-25,21.75522889759606,22.06771856477478,21.65106614824016,21.81475067138672,63373000,MSFT
2010-01-25,0.3829988850645917,0.3905535535946514,0.3802517403147094,0.3832278251647949,643676000,NVDA
2010-01-25,38.52121546128986,38.66860542413,38.25244144346822,38.41717529296875,154218700,QQQ
2010-01-25,82.25002113318041,82.39928509175049,81.65298238041358,81.92164611816406,186937500,SPY
2010-01-25,35.971913699834424,36.08542337071783,35.50706221495452,35.593544006347656,29305100,XOM
2010-01-26,6.165202525095276,6.397501609081647,6.064320203715005,6.164903163909912,1867110000,AAPL
2010-01-26,6.027999877929688,6.14900016784668,5.953000068664551,5.973999977111816,191180000,AMZN
2010-01-26,69.33000183105469,69.68000030517578,67.87000274658203,68.0,5233900,BRK-B
2010-01-26,13.344386404029803,13.63286880435154,13.3027141401845,13.454768180847168,174045780,GOOGL
2010-01-26,38.71400240114664,38.942676406206985,38.45442688582961,38.80670928955078,15630300,JNJ
2010-01-26,25.738371003139385,26.29273601775479,25.263200271314503,25.368793487548828,52975300,JPM
2010-01-26,21.72546319343876,22.209077659848354,21.64362024313029,21.94866943359375,66639900,MSFT
2010-01-26,0.3813963061755413,0.383914537587128,0.3708655550059134,0.3710944950580597,714636000,NVDA
2010-01-26,38.37382374955629,38.92004044333607,38.19175262075552,38.45185470581055,140816500,QQQ
2010-01-26,81.60073442241021,82.44406011681994,81.37684702888447,81.5783462524414,211168800,SPY
2010-01-26,35.48003195613304,36.074608150167386,35.40435884728549,35.631378173828125,34083300,XOM
2010-01-27,6.192143363323921,6.303802272024323,5.973015802567764,6.222977161407471,1722568400,AAPL
2010-01-27,6.051499843597412,6.166500091552734,5.940000057220459,6.137499809265137,295306000,AMZN
2010-01-27,73.27999877929688,73.27999877929688,69.91000366210938,71.36000061035156,19886200,BRK-B
2010-01-27,13.426240379444582,13.584497407657668,13.27840236115268,13.446828842163086,158417424,GOOGL
2010-01-27,38.800536528601256,39.381495429109954,38.75109457230553,39.20844268798828,14982400,JNJ
2010-01-27,25.309383402424864,26.061737491780264,25.124596003744323,25.956144332885746,66314300,JPM
2010-01-27,21.83707763686981,22.18676797286985,21.591550077739694,22.075164794921875,63949500,MSFT
2010-01-27,0.3708655994521024,0.3825409977006824,0.3667448690531619,0.3811674118041992,812504000,NVDA
2010-01-27,38.3824958557315,38.88535944798311,38.157071622319336,38.75531005859375,161632700,QQQ
2010-01-27,81.473852959352,82.1529910540915,80.84696151236504,81.96641540527344,271863600,SPY
2010-01-27,35.4908402233767,35.70704672168132,35.13409207819978,35.42597579956055,35723500,XOM
2010-01-28,6.1346682502668,6.151731036709648,5.948170247839999,5.965831756591797,1173502400,AAPL
2010-01-28,6.221499919891357,6.360000133514404,6.139999866485596,6.301499843597412,545862000,AMZN
2010-01-28,71.94000244140625,73.98999786376953,71.79000091552734,73.75,14114100,BRK-B
2010-01-28,13.506114482253498,13.568375206708142,13.16157155088884,13.25310230255127,129034836,GOOGL
2010-01-28,39.288797451682,39.59781741109912,38.96123704914312,39.430946350097656,17096000,JNJ
2010-01-28,26.18714122007624,26.424726571640875,25.553581960931016,26.05514907836914,65047400,JPM
2010-01-28,22.20164701620009,22.223968217665952,21.49482458000539,21.695711135864254,117513700,MSFT
2010-01-28,0.3841434123708133,0.3855169979668816,0.3630819121137816,0.3683472871780395,687764000,NVDA
2010-01-28,38.49520323956688,38.52121245277151,37.55883187567578,37.758243560791016,221439800,QQQ
2010-01-28,82.23509733843593,82.2798736789542,80.53352807268794,81.02608489990234,316104000,SPY
2010-01-28,35.59354289690613,35.59354289690613,34.90167209182486,35.11247634887695,37349800,XOM
2010-01-29,6.019414471458897,6.052942109520461,5.695213650273014,5.749396800994873,1245952400,AAPL
2010-01-29,6.488500118255615,6.59250020980835,6.206999778747559,6.270500183105469,589426000,AMZN
2010-01-29,74.55000305175781,77.79000091552734,74.41999816894531,76.43000030517578,17297400,BRK-B
2010-01-29,13.357283635483707,13.419295746867954,13.037793789206257,13.1451997756958,165454380,GOOGL
2010-01-29,39.523650589997445,39.72142080431316,38.8252648691267,38.8499870300293,17844400,JNJ
2010-01-29,26.16733885813065,26.299328459993077,25.60637298005421,25.698766708374023,53649000,JPM
2010-01-29,22.24628701946297,22.261167819784305,20.57967569947676,20.966567993164062,193888500,MSFT
2010-01-29,0.3724681126310392,0.3765888431903244,0.3468280235023796,0.3523223400115967,774700000,NVDA
2010-01-29,38.07036870497202,38.16574023328922,36.96059813701292,37.09931945800781,212099600,QQQ
2010-01-29,81.37683962879416,81.94403122305579,80.0185690671046,80.14543914794922,310677600,SPY
2010-01-29,35.215178586232824,35.577329079237586,34.604383147713136,34.82600021362305,40880500,XOM
2010-02-01,5.758678049402945,5.867343739361888,5.726647208487251,5.829325675964356,749876400,AAPL
2010-02-01,6.158999919891357,6.243000030517578,5.690999984741211,5.94350004196167,755488000,AMZN
2010-02-01,77.79000091552734,78.0,74.62000274658203,75.41000366210938,13131500,BRK-B
2010-02-01,13.26079234958526,13.290807269389491,13.154131242845825,13.221600532531738,89941968,GOOGL
2010-02-01,39.097188261777234,39.097188261777234,38.794350145495706,38.99212265014648,10153400,JNJ
2010-02-01,25.804364727627664,26.352131244480844,25.705372507712305,26.15414428710937,37408200,JPM
2010-02-01,21.12280498047875,21.18976714011939,20.773114806108204,21.13768577575684,85931100,MSFT
2010-02-01,0.3536958539942316,0.3800227327724,0.3507197696723076,0.3793359398841858,949832000,NVDA
2010-02-01,37.19467741272505,37.52413836274569,37.17733684050671,37.506797790527344,136827100,QQQ
2010-02-01,80.71263692324504,81.39923403034138,80.22753903681306,81.39176940917969,187865000,SPY
2010-02-01,35.550309760604655,35.89624938257873,35.3232903632049,35.77192687988281,37703000,XOM
2010-02-02,5.864648755305096,5.876922159339377,5.788912004273835,5.863151550292969,698342400,AAPL
2010-02-02,5.939499855041504,5.948999881744385,5.71999979019165,5.906000137329102,461594000,AMZN
2010-02-02,75.69999694824219,76.16999816894531,74.91000366210938,75.51000213623047,7978500,BRK-B
2010-02-02,13.269722329254847,13.269722329254847,13.087404759272298,13.174470901489258,163684152,GOOGL
2010-02-02,39.06011832236033,39.67815580413737,38.70783580250633,39.548370361328125,13609300,JNJ
2010-02-02,26.26633245475254,26.84709630044952,26.20033765031579,26.76130104064941,45968500,JPM
2010-02-02,21.10791835655885,21.20464065443372,20.93679210784138,21.17487907409668,54413700,MSFT
2010-02-02,0.3779624484747223,0.3880353489449724,0.3768178025547288,0.3832278251647949,849812000,NVDA
2010-02-02,37.56750895956358,37.95766044053464,37.30740356241286,37.84495162963867,110727700,QQQ
2010-02-02,81.54102913647235,82.53360733369487,81.25743048540531,82.37688446044922,216327900,SPY
2010-02-02,36.069212672925104,36.28001696214861,35.928675105484125,36.19353103637695,34057900,XOM
2010-02-03,5.84249768167051,5.993073142936888,5.820045995062069,5.964035511016846,615328000,AAPL
2010-02-03,5.855999946594238,5.980500221252441,5.828000068664551,5.954999923706055,248118000,AMZN
2010-02-03,75.43000030517578,75.51000213623047,74.1500015258789,74.36000061035156,7204000,BRK-B
2010-02-03,13.113699157666842,13.446830546778974,13.102784813282902,13.415080070495604,119844036,GOOGL
2010-02-03,39.47420256484312,39.47420256484312,39.11574069592534,39.32587432861328,9255900,JNJ
2010-02-03,26.781092909611104,27.1242688037036,26.51050775256882,26.589704513549805,37373300,JPM
2010-02-03,21.026090529854898,21.420423237853413,20.92192776209016,21.30137825012207,61397900,MSFT
2010-02-03,0.3797938617454668,0.3880353227288215,0.3779624229391091,0.38643279671669,562296000,NVDA
2010-02-03,37.66285825569644,38.12237513423703,37.645517684112285,38.05301284790039,93581600,QQQ
2010-02-03,82.00372711873489,82.45151323096779,81.72759880253979,81.96641540527344,172730700,SPY
2010-02-03,36.150278089189975,36.33946496859519,35.97731040929432,35.998931884765625,24024700,XOM
2010-02-04,5.889195286027982,5.938289702546928,5.734728969456485,5.749098300933838,757652000,AAPL
2010-02-04,5.932000160217285,6.016499996185303,5.787000179290772,5.796999931335449,255680000,AMZN
2010-02-04,73.80000305175781,73.80000305175781,72.05000305175781,72.61000061035156,11190200,BRK-B
2010-02-04,13.320323841257023,13.345128308036813,13.036553746134096,13.066816329956056,134972892,GOOGL
2010-02-04,39.23934351666882,39.319686984116245,38.70164725377588,38.71400833129883,18397000,JNJ
2010-02-04,26.25973027644803,26.345523006603575,25.309389114379883,25.309389114379883,57211800,JPM
2010-02-04,21.11536989107812,21.204653266081024,20.69127705281427,20.713598251342773,77850000,MSFT
2010-02-04,0.3829988538120332,0.3829988538120332,0.3598769971986935,0.3639977276325226,783480000,NVDA
2010-02-04,37.77559429698674,37.85362526496104,36.951934814453125,36.951934814453125,151652500,QQQ
2010-02-04,81.3320563491439,81.36936806123416,79.42151790364919,79.43644714355469,356715700,SPY
2010-02-04,35.820568338907634,35.863811302566845,34.96113608652977,34.982757568359375,33858200,XOM
2010-02-05,5.766460900290638,5.867343191605136,5.71317542453898,5.85117769241333,850306800,AAPL
2010-02-05,5.794000148773193,5.882500171661377,5.704999923706055,5.869500160217285,220496000,AMZN
2010-02-05,72.25,73.69000244140625,71.61000061035156,73.56999969482422,11737900,BRK-B
2010-02-05,13.106999917061968,13.233506480369902,12.959659113869206,13.17868709564209,126113760,GOOGL
2010-02-05,38.74490984628896,39.307325906593306,38.25047853354356,38.71400833129883,16775200,JNJ
2010-02-05,25.500787434782943,25.65917852906988,24.43825420541015,25.27640151977539,75224100,JPM
2010-02-05,20.83263621852143,21.040963091586505,20.512706220964997,20.847517013549805,80960100,MSFT
2010-02-05,0.3635398853692011,0.3722391993632665,0.3571298358046161,0.3713234663009643,604856000,NVDA
2010-02-05,37.04729726195744,37.29873068669131,36.51842119868175,37.2640495300293,213618600,QQQ
2010-02-05,79.52599690473757,79.76481348997739,78.04832106289004,79.60063171386719,493585800,SPY
2010-02-05,34.97193378293434,35.080041158132374,34.35573823980435,35.0259895324707,42297500,XOM
2010-02-08,5.858065537404952,5.923624042686643,5.807474293036336,5.811066627502441,478270800,AAPL
2010-02-08,5.968999862670898,6.050000190734863,5.828000068664551,5.84149980545044,197804000,AMZN
2010-02-08,73.98999786376953,74.5,72.93000030517578,74.2300033569336,11992500,BRK-B
2010-02-08,13.20869990936088,13.444348943053797,13.184639389339436,13.232760429382324,107664228,GOOGL
2010-02-08,38.627487863702825,38.92414668757989,38.479157272946914,38.547142028808594,10081200,JNJ
2010-02-08,25.269794124364644,25.269794124364644,24.629634015681795,24.88041877746582,58321000,JPM
2010-02-08,20.840078739710236,20.89216010850609,20.512708311279454,20.624311447143555,52820600,MSFT
2010-02-08,0.3701787891320456,0.3795648953063535,0.3633109145529445,0.3706366419792175,445160000,NVDA
2010-02-08,37.20335337563525,37.43744618564422,36.96926056562628,36.99526977539063,94354400,QQQ
2010-02-08,79.66033412934812,80.1006556031368,78.96627251670643,79.0259780883789,224166900,SPY
2010-02-08,35.314349242229234,35.629895639399614,35.00423621523152,35.00967788696289,30519400,XOM
2010-02-09,5.879916522402139,5.912246724527202,5.829924413590137,5.8730316162109375,632886800,AAPL
2010-02-09,5.909999847412109,5.954500198364258,5.849999904632568,5.901500225067139,184460000,AMZN
2010-02-09,74.72000122070312,74.72000122070312,73.9000015258789,74.52999877929688,13563700,BRK-B
2010-02-09,13.383328461319383,13.432690673439607,13.272449470284435,13.306432723999023,112671216,GOOGL
2010-02-09,38.65838209192667,39.22697983201925,38.60894014275541,38.78816986083984,11356400,JNJ
2010-02-09,25.203790923198294,25.540370857059504,24.97280666861869,25.335783004760746,45173500,JPM
2010-02-09,20.81030914284424,21.08559809660129,20.646624701138357,20.840070724487305,59195800,MSFT
2010-02-09,0.3765888054623325,0.3784202441152582,0.3639977022479157,0.3676605522632599,930144000,NVDA
2010-02-09,37.437441299157925,37.72355249135119,37.07329587310372,37.37675094604492,118956000,QQQ
2010-02-09,79.95142261688561,80.71265471573132,79.3096017075996,80.01859283447266,337820500,SPY
2010-02-09,35.423148168321404,35.74957782045351,35.12391856591301,35.472110748291016,36243300,XOM
2010-02-10,5.8640515223531935,5.885306566031385,5.815257248239529,5.841001510620117,370361600,AAPL
2010-02-10,5.900000095367432,5.930500030517578,5.800000190734863,5.868000030517578,124664000,AMZN
2010-02-10,74.54000091552734,74.58999633789062,74.25,74.41999816894531,13792400,BRK-B
2010-02-10,13.24764504145364,13.339919737443331,13.0893880061229,13.257071495056152,106873020,GOOGL
