sha,files,py_files,test_files,py_loc,a_added,a_deleted,a_py_added,a_py_deleted,a_py_ins,a_py_del
7c71cb9643d2c6abafe37e12d03ad4b0c9027e1d,91,35,14,9817,0,0,0,0,0,0
2bc6aeb64e6eda4af5c8c1b2abc2f6fd45a8ebd9,91,35,14,9817,0,0,0,0,0,0
54cefc901ca719a06c2775d1c5c0b8f58e8458d4,91,35,14,9817,0,0,0,0,0,0
e231de6ddc17e48d852ff04ccb479b68ba93e398,91,35,14,9817,0,0,0,0,0,0
3ff2995c1d38d7353209881fe83995622581ecf7,91,35,14,9817,0,0,0,0,0,0
3423b5174851d0b9704da83532ebde4235d891a5,91,35,14,9817,0,0,0,0,0,0
c386eebcf8f99e80068951fe2090513e931386ca,91,35,14,9817,0,0,0,0,0,0
c51a9efa2bc4285cabeb2f7e42386e89baa3df89,91,35,14,9817,0,0,0,0,0,0
687ff0eb360c054e11d4e9de78c129f6501511f4,91,35,14,9817,0,0,0,0,0,0
4d2875da114c5f08bb8806ef0be881a27449a94d,91,35,14,9817,0,0,0,0,0,0
d675d83b1df5689aba066cf464507b8b04425ed1,91,35,14,9817,0,0,0,0,0,0
36cc7bbfc35dec99e8090cf697bfd37820e66f6a,91,35,14,9817,0,0,0,0,0,0
11982c1f9f74ae0ea5776e57d9158174eec2a007,91,35,14,9817,0,0,0,0,0,0
bb2ae009bc629da48f0d9347a0bdd07403012583,91,35,14,9817,0,0,0,0,0,0
59dac47346a04d66a7d885ecfd30f7d55b80106f,91,35,14,9817,0,0,0,0,0,0
6b89c8752aa67735b59642fc99bbaccf41e14ea8,91,35,14,9817,0,0,0,0,0,0
9b51d7c4f2f3e0b1425e72ca01ec520a1eae0c5c,91,35,14,9817,0,0,0,0,0,0
4b9e5d0ef3931a93bbab4a8be1decceae439714e,91,35,14,9817,0,0,0,0,0,0
c198cc0b2ee14e8e347fc63f3c8606eefd3b482d,91,35,14,9817,0,0,0,0,0,0
0859c01b16a3e4958685b99906224fee3fcfa43e,92,35,14,9817,1,0,0,0,0,0
a7e2da804c0589eb2fba9f6a099ac50fa6a9515d,92,35,14,9817,0,0,0,0,0,0
42926b573110dcd4fcb852d0fed206a51957bdc6,92,35,14,9817,0,0,0,0,0,0
3f21a2d62eaa0d4746b4bb8af6746c87b941468e,93,35,14,9817,1,0,0,0,0,0
969783702d84873cfeffffc40dd943948aae12aa,94,35,14,9817,1,0,0,0,0,0
6d37433c0e42c9be37dd3ca17a649e81554ba1f7,94,35,14,9817,0,0,0,0,0,0
c5d9e1216ef684a6d589fa4fda657afa25822f4b,94,35,14,9817,0,0,0,0,0,0
7ce4691289856142d5e777971ede5f2e89c620a0,94,35,14,9817,0,0,0,0,0,0
c2479aeac78de66dfffa0e2e8a99e7c0943b3160,94,35,14,9817,0,0,0,0,0,0
042ccfcf99d1c06ec5d6fda41c04801550b53c3a,95,35,14,9817,1,0,0,0,0,0
26466b54ada86b01912adb999f7cd51efd4f60d6,95,35,14,9817,0,0,0,0,0,0
a5bcc9c46e4062ca97f59cc42ad5ff44ee252cfc,96,35,14,9817,1,0,0,0,0,0
6831d2d8e4f06b4f1f25f0c3d6a160d4ccac0513,96,35,14,9817,0,0,0,0,0,0
14c323492a42415a4ad0a93f669bdf1c1b2e999a,97,35,14,9817,1,0,0,0,0,0
06826504dac278a2dec57f1eba847239f66a78c8,97,35,14,9817,0,0,0,0,0,0
a025522d086cd85e364ffb18ab7ca636a60a14fd,97,35,14,9817,1,1,0,0,0,0
ac851d8ac36ab4a456470903768471431f9e4cec,97,35,14,9817,0,0,0,0,0,0
1a7d1406cb4a7658436fb65ce87a991a73e71273,97,35,14,9817,2,2,0,0,0,0
23fe729356d92b9bd40854a06cfc27546237bdbc,97,35,14,9817,0,0,0,0,0,0
9369b5a37aeba52d668820870a863ad09c8e25b5,98,35,14,9817,1,0,0,0,0,0
fbc5ed552e120c7efd719aa259f1def58d18bc5f,98,35,14,9817,1,1,0,0,0,0
38d9a4f65f5fe0e7d6254eda5be889d53f9e06ef,98,35,14,9817,0,0,0,0,0,0
5cb55a84a7d3f2f5c586f9ca45b51e106d616d40,102,35,14,9817,4,0,0,0,0,0
12640ec2429236f45580621f69c9d8335e78d1af,102,35,14,9817,0,0,0,0,0,0
9d4fd3c968b134d98ed2789cfb376e0237cfd047,102,35,14,9817,0,0,0,0,0,0
146291795130cbe73e2a64f53c2a819244a4bd6b,102,35,14,9817,0,0,0,0,0,0
09fd857eb1448a8234e39bc39e2c795d4c980bfb,102,35,14,9810,0,0,0,0,1,8
afb508f6a77c0f31b7e318c34166662cbf0a5844,102,35,14,9810,0,0,0,0,0,0
e08981ee46ebe923a8101ca8e005b3f3687a8fa4,102,35,14,9810,0,0,0,0,1,1
a5f4f3c9a3da6064feaf009ed94aba14c77fb137,102,35,14,9810,0,0,0,0,0,0
189fea7a11ea58f1cfef057dbfe07b827e108bc3,102,35,14,9810,0,0,0,0,0,0
0357b0724bd01cc89169fd40ca0132cf3248aff3,102,35,14,9813,0,0,0,0,10,7
0d180a5cbb27fe23fbc3089d559cf539e7935c3e,101,35,14,9813,1,2,0,0,0,0
01789038412d8998458face8dc8a0e7843f7e68f,101,35,14,9813,0,0,0,0,0,0
6e05165a295e94afd9960a0f21fb36975870d8cf,101,35,14,9813,0,0,0,0,0,0
fab1fd10d0b115e635b9ef1364f8444089725000,101,35,14,9813,0,0,0,0,0,0
56fd46f9bfb8b4067c67aa7433714ca8bf4a67e9,101,35,14,9813,0,0,0,0,0,0
4cd95aa49611ed3d2f9819e594825f755285c117,101,35,14,9813,0,0,0,0,0,0
d2590ee46c0641958b6d4792a206bd5171cb247d,101,35,14,9813,0,0,0,0,4,4
eedd67462819f8dbf8c1c32e77f9070606605231,101,35,14,9813,0,0,0,0,0,0
ad18d14573b4dcbfa637e80a537a8f540ca57ac2,101,35,14,9813,0,0,0,0,0,0
782e94d141cddb57400f444341b7f68c2211c66f,101,35,14,9813,0,0,0,0,0,0
a9ee0eef5a70acb9ed35622b3675574b11f92cb4,101,35,14,9813,0,0,0,0,0,0
d2f65af033942a50890b29ab0159b385c426ea5b,101,35,14,9813,0,0,0,0,0,0
9b95b4e7b4df1865b058161f1492989868614535,101,35,14,9814,0,0,0,0,1,0
7b565d886c852609a849e79e4ad8f3f8fa8d8c23,101,35,14,9814,0,0,0,0,0,0
a9906536ee971872e5031a0138d63fb4ea481511,101,35,14,9814,0,0,0,0,1,1
23f6faa7cd36a95aa08da7885ad0adf41dd94ec0,101,35,14,9814,0,0,0,0,0,0
e11302018b72679505503241c9276a46c163e14a,101,35,14,9814,0,0,0,0,0,0
c46f55bd48dabc02f033d252f8c64e2011f37361,101,35,14,9814,0,0,0,0,3,3
80011a7917afe2cd6a5fa8359e7ea90203880b3c,101,35,14,9814,0,0,0,0,1,1
b15056d1d3c4ca3546c88b9fe390f0721b198c2e,101,35,14,9756,0,0,0,0,3,61
24bcb9eab60d2db5e71979ea391b3e5675daff1f,101,35,14,9801,0,0,0,0,58,13
fd13816d015c4c90ee65297fa996caea6a094ed1,101,35,14,9767,0,0,0,0,0,34
b7c6aba848b10933f327fcce41970c29dc59051b,101,35,14,9767,0,0,0,0,3,3
ca6f9af5dba09591007b15a7368bc0f006b7cc50,101,35,14,9764,0,0,0,0,3,6
0a760ff025e933cbd1c5017bb5f2dfc9aa1dd6a3,101,35,14,9764,0,0,0,0,0,0
65989ddfe927f2dd3f194c5fed0df770006473bc,101,35,14,9764,0,0,0,0,0,0
4fc7f4a255fff60d1033ec66b0d180390adf9306,101,35,14,9764,0,0,0,0,0,0
2758124a13cddff7244b97b5ffe3fddabb90bc18,101,35,14,9764,0,0,0,0,0,0
bebf5250b0df1b922ff534e987a4481cc4dde99d,101,35,14,9764,0,0,0,0,0,0
c577eb8d5fa39eb4acdc64eb2e957a2c1b261c9b,101,35,14,9764,0,0,0,0,0,0
9ea85109a51d6573caab6d6811c503dfec456ea7,101,35,14,9764,0,0,0,0,0,0
bfb93d4b7d269a8735f1b216093e7e9a9fdc4517,101,35,14,9764,0,0,0,0,0,0
db47b9b4a0c5877fb97f64ac442757604c4c45cc,101,35,14,9772,0,0,0,0,14,6
251f73f65d46ff5de64b8ae2e6c6fe38c1a28808,101,35,14,9772,0,0,0,0,0,0
427e8eb1e7559ac4739c04069310be18ddbb734f,101,35,14,9774,0,0,0,0,4,2
9ed5db8ed28e816b597dafd328b342ec95466afa,101,35,14,9774,0,0,0,0,1,1
2b3436e0e7831676044b57f6f2cc9eb7c188293e,101,35,14,9776,0,0,0,0,6,4
8ac5929ae199164f3a96a6f7a53c177a87018f43,101,35,14,9776,0,0,0,0,0,0
737dd0c3c6b9c090d1d525ffc0c7449d2cdca0ac,101,35,14,9776,0,0,0,0,0,0
7c71982260aa8f88c44daee64ccf61e2db2e301c,101,35,14,9776,0,0,0,0,5,5
