sha,files,py_files,test_files,py_loc,a_added,a_deleted,a_py_added,a_py_deleted,a_py_ins,a_py_del
5bf8cc225f1e7f7efb2e8aa1f8e2c11190c1e5f8,221,71,61,16114,0,0,0,0,0,0
1a9059dd3a0c1a8574f6555e92f3ec3c596284f5,221,71,61,16114,0,0,0,0,0,0
e071734b4e9f5c21fe65400b167ff327c6c1f7bc,221,71,61,16114,0,0,0,0,0,0
8952a178715c0f47f71a3600e9cfd49dd518096e,221,71,61,16114,0,0,0,0,1,1
fe55f92cdc575d00204a134b2d556c1053e1ed4e,221,71,61,16114,0,0,0,0,0,0
6d3f87ee071ea061f0af2ba7d29b148841090b59,221,71,61,16114,0,0,0,0,0,0
5bfe236fb531045497396bc85ee5026c6c9c68eb,221,71,61,16114,0,0,0,0,1,1
a1fb8f143f5deb545a10ac2758cb7a2b2bd68df3,221,71,61,16114,0,0,0,0,0,0
baaf8642373bdc4c99a6cf6a2c54cfbb03b203ab,221,71,61,16114,0,0,0,0,0,0
e0d7d402e188f6b70f0cfe157a265550479afa5a,221,71,61,16114,0,0,0,0,0,0
de464c03e134127140e5622e230790806a133ff9,221,71,61,16114,0,0,0,0,0,0
598c56c4983b33cbd9178f28516ebee33dd10fdd,221,71,61,16114,0,0,0,0,0,0
7e312c421ee1ccd57a6f1a5c43a00e8e4ec6a7d9,221,71,61,16114,0,0,0,0,0,0
4e8b0204942d89c7956f4e1a20e97b1a16ba6800,221,71,61,16114,0,0,0,0,0,0
8efea0ccbbf0985e0c3c001e5bd90b4912a18f54,221,71,61,16142,0,0,0,0,29,1
bdf7083cfdeef0e0bdd0bf6d4c23b26c92b52d95,221,71,61,16142,0,0,0,0,1,1
8c6baeedab60e0041317c2709df100dfd216c2ef,221,71,61,16142,0,0,0,0,15,15
967b2350354a59a2b8ae0f5a481511353bfec136,221,71,61,16142,0,0,0,0,1,1
c5a5d9b30bafcc242c0ae6004d71f7238e002e06,221,71,61,16142,0,0,0,0,0,0
